"","book1","book2","count","years","states"
"853","Die Verwandlung","Irrungen, Wirrungen",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"854","Die Verwandlung","Jakob der Lügner",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"855","Die Verwandlung","Kabale und Liebe",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH, SN"
"856","Die Verwandlung","Kleiner Mann - was nun?",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"857","Die Verwandlung","Leben des Galilei",8,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025","BW, HB, HE, NI, NW, SN"
"858","Die Verwandlung","Lenz",5,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"859","Die Verwandlung","Maria Stuart",8,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, NI, NW, SH, SN"
"860","Die Verwandlung","Mario und der Zauberer",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"861","Die Verwandlung","Masse-Mensch",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"862","Die Verwandlung","Medea. Stimmen",6,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, NI, NW, SN"
"863","Die Verwandlung","Mephisto",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"864","Die Verwandlung","Michael Kohlhaas",5,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, NI, NW, SH, SN"
"865","Die Verwandlung","Peter Schlemihls wundersame Geschichte",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"866","Die Verwandlung","Prinz Friedrich von Homburg",5,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, HH, NI, NW, SN"
"867","Die Verwandlung","Schachnovelle",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"868","Die Verwandlung","Tauben im Gras",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, HH, NI, NW, SN"
"869","Die Verwandlung","Tod in Venedig",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, HH, NI, NW, SN"
"870","Die Verwandlung","Tonio Kröger",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"871","Die Verwandlung","Von morgens bis mitternachts",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"872","Die Verwandlung","Woyzeck",11,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"873","Die heilige Johanna der Schlachthöfe","Die Jungfrau von Orleans",3,"2013, 2014, 2015, 2016, 2017, 2018, 2019","HB, HE"
"874","Die heilige Johanna der Schlachthöfe","Die Marquise von O.",3,"2007, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, NI, NW"
"875","Die heilige Johanna der Schlachthöfe","Die Verwandlung",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"876","Die heilige Johanna der Schlachthöfe","Die unwürdige Greisin",3,"2016, 2017, 2018, 2019","HB, HE"
"877","Die heilige Johanna der Schlachthöfe","Faust I",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"878","Die heilige Johanna der Schlachthöfe","Frau Jenny Treibel",1,"2014, 2015, 2016, 2017, 2018, 2019","HB, HE"
"879","Die heilige Johanna der Schlachthöfe","Halbschatten",3,"2016, 2017, 2018, 2019","HB, HE"
"880","Die heilige Johanna der Schlachthöfe","Jakob der Lügner",2,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020","HB, HE, SN"
"881","Die heilige Johanna der Schlachthöfe","Lenz",3,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018, 2019","HB, HE, NI"
"882","Die heilige Johanna der Schlachthöfe","Michael Kohlhaas",2,"2007, 2009, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"883","Die heilige Johanna der Schlachthöfe","Peter Schlemihls wundersame Geschichte",1,"2015, 2016, 2017, 2018, 2019","HB, HE"
"884","Die heilige Johanna der Schlachthöfe","Prinz Friedrich von Homburg",3,"2009, 2013, 2014, 2015, 2016, 2017, 2018, 2019","HB, HE, HH, NW"
"885","Die letzten Tage der Menschheit","Heeresbericht",1,"2008, 2009","HB"
"886","Die letzten Tage der Menschheit","Im Westen Nichts Neues",1,"2008, 2009, 2016","HB, NI"
"887","Die letzten Tage der Menschheit","Lenz",1,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018","HB, HE, NI"
"888","Die letzten Tage der Menschheit","Leonce und Lena",1,"2009, 2010, 2024","HB, NI"
"889","Die letzten Tage der Menschheit","Seeschlacht",1,"2008, 2009","HB"
"890","Die letzten Tage der Menschheit","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"891","Die unwürdige Greisin","Jakob der Lügner",2,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020","HB, SN"
"892","Die unwürdige Greisin","Michael Kohlhaas",2,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"893","Die unwürdige Greisin","Peter Schlemihls wundersame Geschichte",1,"2015, 2016, 2017, 2018, 2019","HB"
"894","Die verlorene Ehre der Katharina Blum","Michael Kohlhaas",2,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"895","Die verlorene Ehre der Katharina Blum","Verbrechen",2,"2017, 2018","HH"
"896","Die verlorene Ehre der Katharina Blum","Woyzeck",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"897","Don Karlos: Infant von Spanien","Effi Briest",2,"2006, 2007, 2008, 2011, 2012, 2024, 2025, 2026","HE, HH, NI, SH, SN"
"898","Don Karlos: Infant von Spanien","Ein Wort",1,"2006, 2007, 2008, 2011, 2012","HE, HH, NI"
"899","Don Karlos: Infant von Spanien","Faust I",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"900","Don Karlos: Infant von Spanien","Homo faber",2,"2006, 2007, 2008, 2011, 2012, 2017, 2018","BW, HE, HH, NI"
"901","Don Karlos: Infant von Spanien","Hälfte des Lebens",1,"2006, 2007, 2008, 2011, 2012","HE, HH, NI"
"902","Don Karlos: Infant von Spanien","Ich fürchte mich so vor der Menschen Wort",1,"2006, 2007, 2008, 2011, 2012","HE, HH, NI"
"903","Don Karlos: Infant von Spanien","Im Krebsgang",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012","HE, HH, NI, SN"
"904","Don Karlos: Infant von Spanien","In seiner frühen Kindheit ein Garten",2,"2006, 2007, 2008, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, HH, NI, SN"
"905","Don Karlos: Infant von Spanien","Irrungen, Wirrungen",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2018","HE, HH, NI"
"906","Don Karlos: Infant von Spanien","Katz und Maus",1,"2006, 2007, 2008, 2011, 2012, 2022","BB, HE, HH, NI"
"907","Don Karlos: Infant von Spanien","Leben des Galilei",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2021, 2022, 2023, 2024, 2025","BW, HE, HH, NI, SN"
"908","Don Karlos: Infant von Spanien","Linguistik",1,"2006, 2007, 2008, 2011, 2012","HE, HH, NI"
"909","Don Karlos: Infant von Spanien","Maria Stuart",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, NI, SH, SN"
"910","Don Karlos: Infant von Spanien","Mario und der Zauberer",1,"2006, 2007, 2008, 2011, 2012, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"911","Don Karlos: Infant von Spanien","Mathilde Möhring",1,"2006, 2007, 2008, 2011, 2012","HE, HH, NI"
"912","Don Karlos: Infant von Spanien","Medea. Stimmen",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, HH, NI, SN"
"913","Don Karlos: Infant von Spanien","Prometheus",1,"2006, 2007, 2008, 2011, 2012","HE, HH, NI"
"914","Don Karlos: Infant von Spanien","Sprachgitter",1,"2006, 2007, 2008, 2011, 2012","HE, HH, NI"
"915","Don Karlos: Infant von Spanien","Tod in Venedig",1,"2006, 2007, 2008, 2011, 2012","HE, HH, NI, SN"
"916","Don Karlos: Infant von Spanien","Top Dogs",1,"2006, 2007, 2008, 2011, 2012","HE, HH, NI"
"917","Don Karlos: Infant von Spanien","Woyzeck",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"918","Effi Briest","Emilia Galotti",1,"2006, 2007, 2008, 2009, 2019, 2020, 2024, 2025, 2026","HB, HE, HH, SH, SN"
"919","Effi Briest","Faust I",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SH, SL, SN"
"920","Effi Briest","Heimsuchung",1,"2006, 2007, 2008, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"921","Effi Briest","Heldenplatz",1,"2006, 2007, 2008, 2024, 2025, 2026","HE, HH, SH, SN"
"922","Effi Briest","Hiob",4,"2006, 2007, 2008, 2014, 2015, 2016, 2024, 2025, 2026","HE, HH, NW, SH, SN"
"923","Effi Briest","Homo faber",2,"2006, 2007, 2008, 2017, 2018, 2024, 2025, 2026","BW, HE, HH, SH, SN"
"924","Effi Briest","Iphigenie auf Tauris",1,"2006, 2007, 2008, 2011, 2012, 2013, 2014, 2015, 2021, 2022, 2024, 2025, 2026","BB, BE, HB, HE, HH, NI, NW, SH, SN"
"925","Effi Briest","Kabale und Liebe",4,"2006, 2007, 2008, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH, SN"
"926","Effi Briest","Leben des Galilei",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2021, 2022, 2023, 2024, 2025, 2026","BW, HE, HH, SH, SN"
"927","Effi Briest","Maria Stuart",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"928","Effi Briest","Mario und der Zauberer",1,"2006, 2007, 2008, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SH, SN"
"929","Effi Briest","Mathilde Möhring",1,"2006, 2007, 2008, 2024, 2025, 2026","HE, HH, NI, SH, SN"
"930","Effi Briest","Mephisto",1,"2006, 2007, 2008, 2024, 2025, 2026","HE, HH, SH, SN"
"931","Effi Briest","Michael Kohlhaas",2,"2006, 2007, 2008, 2009, 2017, 2018, 2019, 2020, 2021, 2024, 2025, 2026","HB, HE, HH, SH, SN"
"932","Effi Briest","Tod in Venedig",1,"2006, 2007, 2008, 2024, 2025, 2026","HE, HH, SH, SN"
"933","Effi Briest","Woyzeck",6,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"934","Effi Briest","Zehn",2,"2006, 2007, 2008, 2024, 2025, 2026","HE, HH, SH, SN"
"935","Ein Volksfeind","Lob des Lernens",1,"2011","NI"
"936","Ein Volksfeind","Lob des Zweifels",1,"2011","NI"
"937","Ein Volksfeind","Mutterliebe",1,"2011","NI"
"938","Ein Wort","Hälfte des Lebens",1,"2006, 2007","NI"
"939","Ein Wort","Ich fürchte mich so vor der Menschen Wort",2,"2006, 2007","NI"
"940","Ein Wort","Kaspar Hauser Lied",1,"2006, 2007","NI"
"941","Ein Wort","Lenz",1,"2006, 2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018","HB, HE, NI"
"942","Ein Wort","Linguistik",1,"2006, 2007","NI"
"943","Ein Wort","Mathilde Möhring",1,"2006, 2007","HH, NI"
"944","Ein Wort","Medea. Stimmen",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"945","Ein Wort","Nachtcafé",1,"2006, 2007","NI"
"946","Ein Wort","Prometheus",1,"2006, 2007","NI"
"947","Ein Wort","Schlechte Zeiten für Lyrik",1,"2006, 2007, 2013, 2014","HH, NI"
"948","Ein Wort","Sprachgitter",1,"2006, 2007","NI"
"949","Ein Wort","Top Dogs",1,"2006, 2007","NI"
"950","Ein Wort","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"951","Ein apokalyptisches Fragment","Früh im Wagen",1,"2009","NI"
"952","Ein apokalyptisches Fragment","Geschichten aus dem Wiener Wald. Volksstück in drei Teilen",1,"2009, 2010","NI"
"953","Ein apokalyptisches Fragment","Lass rauschen, Lieb, lass rauschen",1,"2009","NI"
"954","Ein apokalyptisches Fragment","Mondnacht",1,"2009","NI"
"955","Ein apokalyptisches Fragment","Wünschelrute",1,"2009","NI"
"956","Einer","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"957","Emigranten-Monolog","Im Kreise gelausen",2,"2013, 2014","HH"
"958","Emigranten-Monolog","Man frage nicht",2,"2013, 2014","HH"
"959","Emigranten-Monolog","Mein blaues Klavier",1,"2013, 2014","HH"
"960","Emigranten-Monolog","Räuberbande",2,"2013, 2014","HH"
"961","Emigranten-Monolog","Schlechte Zeiten für Lyrik",2,"2007, 2013, 2014","HH, NI"
"962","Emigranten-Monolog","Ziehende Landschaft",2,"2013, 2014","HH"
"963","Emilia Galotti","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"964","Emilia Galotti","Hamlet",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2024, 2025, 2026","HB, HH, SN"
"965","Emilia Galotti","Heimsuchung",1,"2007, 2009, 2019, 2020, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"966","Emilia Galotti","Herkunft",2,"2007, 2009, 2019, 2020, 2023, 2024, 2025, 2026","HB, HH, SN"
"967","Emilia Galotti","Im Krebsgang",1,"2006, 2007, 2009, 2010, 2011, 2012, 2019, 2020, 2024, 2025, 2026","HB, HH, SN"
"968","Emilia Galotti","Iphigenie auf Tauris",1,"2006, 2007, 2009, 2011, 2012, 2013, 2014, 2015, 2019, 2020, 2021, 2022, 2024, 2025, 2026","BB, BE, HB, HH, NI, NW, SN"
"969","Emilia Galotti","Jakob der Lügner",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020, 2024, 2025, 2026","HB, HH, SN"
"970","Emilia Galotti","Kabale und Liebe",1,"2007, 2008, 2009, 2013, 2014, 2015, 2016, 2019, 2020, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH, SN"
"971","Emilia Galotti","Maria Magdalena",2,"2007, 2009, 2019, 2020, 2024, 2025, 2026","HB, HH, SN"
"972","Emilia Galotti","Maria Stuart",1,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"973","Emilia Galotti","Mario und der Zauberer",1,"2006, 2007, 2009, 2013, 2014, 2015, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"974","Emilia Galotti","Mathilde Möhring",1,"2006, 2007, 2009, 2019, 2020, 2024, 2025, 2026","HB, HH, NI, SN"
"975","Emilia Galotti","Michael Kohlhaas",2,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2024, 2025, 2026","HB, HE, HH, SH, SN"
"976","Emilia Galotti","Miss Sara Sampson",3,"2007, 2009, 2019, 2020, 2024, 2025, 2026","HB, HH, SN"
"977","Emilia Galotti","Nach Mitternacht",1,"2007, 2009, 2019, 2020, 2024, 2025, 2026","HB, HH, SN"
"978","Emilia Galotti","Nachts ist es leise in Teheran",2,"2007, 2009, 2019, 2020, 2023, 2024, 2025, 2026","HB, HH, SN"
"979","Emilia Galotti","Schachnovelle",1,"2007, 2009, 2019, 2020, 2024, 2025, 2026","HB, HH, SN"
"980","Emilia Galotti","Tauben fliegen auf",2,"2007, 2009, 2019, 2020, 2023, 2024, 2025, 2026","HB, HH, SN"
"981","Emilia Galotti","Tonio Kröger",1,"2007, 2009, 2010, 2011, 2012, 2019, 2020, 2024, 2025, 2026","HB, HH, SN"
"982","Emilia Galotti","Vor dem Fest",2,"2007, 2009, 2019, 2020, 2024, 2025, 2026","HB, HH, SN"
"983","Emilia Galotti","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"984","Entdeckung an einer jungen Frau","Römische Elegien",1,"2012, 2021","NI"
"985","Entdeckung an einer jungen Frau","Under der linden",1,"2012","NI"
"986","Fabian. Die Geschichte eines Moralisten","Kleiner Mann - was nun?",1,"2014, 2015, 2016, 2020","HB, NI"
"987","Faserland","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"988","Faserland","Herr Lehmann",2,"2010, 2011, 2013","HB, NI"
"989","Faserland","Iphigenie auf Tauris",1,"2006, 2007, 2010, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW"
"990","Faserland","Kabale und Liebe",1,"2007, 2008, 2010, 2011, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"991","Faserland","Lenz",1,"2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016, 2017, 2018","HB, HE, NI"
"992","Faserland","Leonce und Lena",1,"2009, 2010, 2011, 2013, 2024","HB, NI"
"993","Faserland","Maria Stuart",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, NI, SH, SN"
"994","Faserland","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"995","Faust I","Faust II",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"996","Faust I","Frau Jenny Treibel",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"997","Faust I","Furor. Theater der Gegenwart",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"998","Faust I","Halbschatten",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"999","Faust I","Hamlet",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"1000","Faust I","Heimsuchung",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"1001","Faust I","Heldenplatz",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"1002","Faust I","Herr Lehmann",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"1003","Faust I","Hiob",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SH, SL, SN"
"1004","Faust I","Homo faber",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"1005","Faust I","Im Krebsgang",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"1006","Faust I","In der Strafkolonie",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"1007","Faust I","In seiner frühen Kindheit ein Garten",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"1008","Faust I","Iphigenie auf Tauris",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SL, SN"
"1009","Faust I","Irrungen, Wirrungen",5,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"1010","Faust I","Jakob der Lügner",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"1011","Faust I","Leben des Galilei",11,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"1012","Faust I","Lenz",5,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"1013","Faust I","Maria Stuart",9,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SL, SN"
"1014","Faust I","Mario und der Zauberer",8,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"1015","Faust I","Medea. Stimmen",7,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
