"","book1","book2","count","years","states"
"8957","Der zerbrochne Krug","Deutschland. Ein Wintermärchen",1,"2006, 2015, 2016, 2017, 2018, 2021, 2022, 2023, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8958","Der zerbrochne Krug","Die Berliner Antigone",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8959","Der zerbrochne Krug","Die Blechtrommel",1,"2006, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8960","Der zerbrochne Krug","Die Dreigroschenoper",1,"2015, 2016, 2017, 2018, 2019, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8961","Der zerbrochne Krug","Die Furcht vor der Freiheit",1,"2015, 2016, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8962","Der zerbrochne Krug","Die Horen",1,"2015, 2016, 2021, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8963","Der zerbrochne Krug","Die Jahre der Liebe",1,"2011, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8964","Der zerbrochne Krug","Die Judenbuche",1,"2015, 2016, 2017, 2018, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8965","Der zerbrochne Krug","Die Jungfrau von Orleans",1,"2013, 2014, 2015, 2016, 2017, 2018, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8966","Der zerbrochne Krug","Die Kindermörderin",1,"2008, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8967","Der zerbrochne Krug","Die Leiden des jungen Werthers",1,"2006, 2008, 2010, 2013, 2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8968","Der zerbrochne Krug","Die Marquise von O.",1,"2007, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8969","Der zerbrochne Krug","Die Physiker",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8970","Der zerbrochne Krug","Die Ratten",1,"2009, 2010, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8971","Der zerbrochne Krug","Die Räuber",1,"2011, 2012, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8972","Der zerbrochne Krug","Die Soldaten",1,"2008, 2010, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8973","Der zerbrochne Krug","Die Verwandlung",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8974","Der zerbrochne Krug","Die heilige Johanna der Schlachthöfe",1,"2015, 2016, 2017, 2018, 2019, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8975","Der zerbrochne Krug","Die letzten Tage der Menschheit",1,"2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8976","Der zerbrochne Krug","Die unwürdige Greisin",1,"2015, 2016, 2017, 2018, 2019, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8977","Der zerbrochne Krug","Die verlorene Ehre der Katharina Blum",1,"2015, 2016, 2017, 2018, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8978","Der zerbrochne Krug","Don Karlos: Infant von Spanien",1,"2006, 2007, 2008, 2011, 2012, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8979","Der zerbrochne Krug","Effi Briest",1,"2006, 2007, 2008, 2015, 2016, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8980","Der zerbrochne Krug","Ein Volksfeind",1,"2011, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8981","Der zerbrochne Krug","Ein Wort",1,"2006, 2007, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8982","Der zerbrochne Krug","Ein apokalyptisches Fragment",1,"2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8983","Der zerbrochne Krug","Einer",1,"2010, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8984","Der zerbrochne Krug","Emigranten-Monolog",1,"2013, 2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8985","Der zerbrochne Krug","Emilia Galotti",1,"2007, 2009, 2015, 2016, 2019, 2020, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8986","Der zerbrochne Krug","Entdeckung an einer jungen Frau",1,"2012, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8987","Der zerbrochne Krug","Erstes Leid",1,"2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8988","Der zerbrochne Krug","Fabian. Die Geschichte eines Moralisten",1,"2015, 2016, 2020, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8989","Der zerbrochne Krug","Faserland",1,"2010, 2011, 2013, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8990","Der zerbrochne Krug","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8991","Der zerbrochne Krug","Faust II",1,"2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8992","Der zerbrochne Krug","Franziska Linkerhand",1,"2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8993","Der zerbrochne Krug","Frau Jenny Treibel",1,"2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8994","Der zerbrochne Krug","Früh im Wagen",1,"2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8995","Der zerbrochne Krug","Furor. Theater der Gegenwart",1,"2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8996","Der zerbrochne Krug","Gehen, ging, gegangen",1,"2015, 2016, 2019, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8997","Der zerbrochne Krug","Geschichten aus dem Wiener Wald. Volksstück in drei Teilen",1,"2009, 2010, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8998","Der zerbrochne Krug","Halbschatten",1,"2015, 2016, 2017, 2018, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"8999","Der zerbrochne Krug","Hamlet",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9000","Der zerbrochne Krug","Heeresbericht",1,"2008, 2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9001","Der zerbrochne Krug","Heimsuchung",1,"2015, 2016, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9002","Der zerbrochne Krug","Heldenplatz",1,"2006, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9003","Der zerbrochne Krug","Herkunft",1,"2015, 2016, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9004","Der zerbrochne Krug","Herr Lehmann",1,"2010, 2011, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9005","Der zerbrochne Krug","Hikikomori",1,"2015, 2016, 2020, 2021, 2022, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9006","Der zerbrochne Krug","Hiob",1,"2006, 2014, 2015, 2016, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9007","Der zerbrochne Krug","Homo faber",1,"2007, 2008, 2015, 2016, 2017, 2018, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9008","Der zerbrochne Krug","Hälfte des Lebens",1,"2006, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9009","Der zerbrochne Krug","Ich fürchte mich so vor der Menschen Wort",1,"2006, 2007, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9010","Der zerbrochne Krug","Im Krebsgang",1,"2006, 2007, 2009, 2010, 2011, 2012, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9011","Der zerbrochne Krug","Im Kreise gelausen",1,"2013, 2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9012","Der zerbrochne Krug","Im Westen Nichts Neues",1,"2008, 2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9013","Der zerbrochne Krug","In Stahlgewitter",1,"2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9014","Der zerbrochne Krug","In der Strafkolonie",1,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9015","Der zerbrochne Krug","In seiner frühen Kindheit ein Garten",1,"2011, 2012, 2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9016","Der zerbrochne Krug","Ingrid Babendererde. Reifeprüfung 1953",1,"2015, 2016, 2017, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9017","Der zerbrochne Krug","Iphigenie auf Tauris",1,"2006, 2007, 2011, 2012, 2013, 2014, 2015, 2016, 2021, 2022, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9018","Der zerbrochne Krug","Irrungen, Wirrungen",1,"2009, 2010, 2011, 2012, 2013, 2015, 2016, 2018, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9019","Der zerbrochne Krug","Italienische Reise",1,"2015, 2016, 2021, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9020","Der zerbrochne Krug","Jakob der Lügner",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9021","Der zerbrochne Krug","Kabale und Liebe",1,"2007, 2008, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9022","Der zerbrochne Krug","Kaspar Hauser Lied",1,"2007, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9023","Der zerbrochne Krug","Katz und Maus",1,"2006, 2015, 2016, 2022, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9024","Der zerbrochne Krug","Klein Zaches genannt Zinnober",1,"2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9025","Der zerbrochne Krug","Kleiner Mann - was nun?",1,"2014, 2015, 2016, 2020, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9026","Der zerbrochne Krug","König Ödipus",1,"2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9027","Der zerbrochne Krug","Landnahme",1,"2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9028","Der zerbrochne Krug","Lass rauschen, Lieb, lass rauschen",1,"2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9029","Der zerbrochne Krug","Leben des Galilei",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2015, 2016, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9030","Der zerbrochne Krug","Lenz",1,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9031","Der zerbrochne Krug","Leonce und Lena",1,"2009, 2010, 2015, 2016, 2024, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9032","Der zerbrochne Krug","Linguistik",1,"2006, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9033","Der zerbrochne Krug","Lob des Lernens",1,"2011, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9034","Der zerbrochne Krug","Lob des Zweifels",1,"2011, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9035","Der zerbrochne Krug","Maifest",1,"2010, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9036","Der zerbrochne Krug","Man frage nicht",1,"2013, 2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9037","Der zerbrochne Krug","Maria Magdalena",1,"2015, 2016, 2019, 2020, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9038","Der zerbrochne Krug","Maria Stuart",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9039","Der zerbrochne Krug","Mario und der Zauberer",1,"2006, 2013, 2014, 2015, 2016, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9040","Der zerbrochne Krug","Masse-Mensch",1,"2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9041","Der zerbrochne Krug","Mathilde Möhring",1,"2006, 2007, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9042","Der zerbrochne Krug","Medea",1,"2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9043","Der zerbrochne Krug","Medea. Stimmen",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9044","Der zerbrochne Krug","Mein blaues Klavier",1,"2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9045","Der zerbrochne Krug","Meine Emancipation",1,"2015, 2016, 2021, 2022, 2023, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9046","Der zerbrochne Krug","Mephisto",1,"2006, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9047","Der zerbrochne Krug","Michael Kohlhaas",1,"2007, 2009, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9048","Der zerbrochne Krug","Miss Sara Sampson",1,"2015, 2016, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9049","Der zerbrochne Krug","Mondnacht",1,"2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9050","Der zerbrochne Krug","Mutterliebe",1,"2011, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9051","Der zerbrochne Krug","Nach Mitternacht",1,"2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9052","Der zerbrochne Krug","Nachtcafé",1,"2007, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9053","Der zerbrochne Krug","Nachts ist es leise in Teheran",1,"2015, 2016, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9054","Der zerbrochne Krug","Nathan der Weise",1,"2015, 2016, 2019, 2021, 2022, 2023, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9055","Der zerbrochne Krug","Penthesilea",1,"2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9056","Der zerbrochne Krug","Peter Schlemihls wundersame Geschichte",1,"2015, 2016, 2017, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9057","Der zerbrochne Krug","Prinz Friedrich von Homburg",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9058","Der zerbrochne Krug","Professor Unrat",1,"2008, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9059","Der zerbrochne Krug","Prometheus",1,"2006, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9060","Der zerbrochne Krug","Räuberbande",1,"2013, 2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9061","Der zerbrochne Krug","Römische Elegien",1,"2012, 2015, 2016, 2021, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9062","Der zerbrochne Krug","Schachnovelle",1,"2007, 2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9063","Der zerbrochne Krug","Schlechte Zeiten für Lyrik",1,"2007, 2013, 2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9064","Der zerbrochne Krug","Seeschlacht",1,"2008, 2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9065","Der zerbrochne Krug","Sommerhaus, später",1,"2015, 2016, 2019, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9066","Der zerbrochne Krug","Sprachgitter",1,"2006, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9067","Der zerbrochne Krug","Tauben fliegen auf",1,"2015, 2016, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9068","Der zerbrochne Krug","Tauben im Gras",1,"2009, 2013, 2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9069","Der zerbrochne Krug","Terror",1,"2015, 2016, 2022, 2023, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9070","Der zerbrochne Krug","Tod in Venedig",1,"2006, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9071","Der zerbrochne Krug","Tonio Kröger",1,"2009, 2010, 2011, 2012, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9072","Der zerbrochne Krug","Top Dogs",1,"2006, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9073","Der zerbrochne Krug","Transit",1,"2015, 2016, 2021, 2022, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9074","Der zerbrochne Krug","Under der linden",1,"2012, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9075","Der zerbrochne Krug","Undine",1,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9076","Der zerbrochne Krug","Unter der Drachenwand",1,"2015, 2016, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9077","Der zerbrochne Krug","Verbrechen",1,"2015, 2016, 2017, 2018, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9078","Der zerbrochne Krug","Von deutscher Baukunst",1,"2010, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9079","Der zerbrochne Krug","Von morgens bis mitternachts",1,"2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9080","Der zerbrochne Krug","Vor Sonnenaufgang",1,"2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9081","Der zerbrochne Krug","Vor dem Fest",1,"2015, 2016, 2019, 2020, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9082","Der zerbrochne Krug","Weh dem, der aus der Reihe tanzt",1,"2015, 2016, 2021, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9083","Der zerbrochne Krug","Willkommen und Abschied",1,"2010, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9084","Der zerbrochne Krug","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9085","Der zerbrochne Krug","Wünschelrute",1,"2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9086","Der zerbrochne Krug","Zehn",1,"2015, 2016, 2024, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9087","Der zerbrochne Krug","Ziehende Landschaft",1,"2013, 2014, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"9088","Deutschland. Ein Wintermärchen","Die Berliner Antigone",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2021, 2022, 2023","HB, HH, SN"
"9089","Deutschland. Ein Wintermärchen","Die Blechtrommel",1,"2006, 2017, 2018, 2021, 2022, 2023","BB, HB, HH"
"9090","Deutschland. Ein Wintermärchen","Die Dreigroschenoper",1,"2006, 2017, 2018, 2019, 2021, 2022, 2023","HB, HH"
"9091","Deutschland. Ein Wintermärchen","Die Furcht vor der Freiheit",1,"2006, 2017, 2018, 2021, 2022, 2023, 2025, 2026","HB, HH"
"9092","Deutschland. Ein Wintermärchen","Die Horen",1,"2006, 2017, 2018, 2021, 2022, 2023","HB, HH, NI"
"9093","Deutschland. Ein Wintermärchen","Die Jahre der Liebe",1,"2006, 2011, 2017, 2018, 2021, 2022, 2023","HB, HH"
"9094","Deutschland. Ein Wintermärchen","Die Judenbuche",1,"2006, 2017, 2018, 2021, 2022, 2023","HB, HH"
