"","book1","book2","count","years","states"
"4266","Die Ratten","Wünschelrute",1,"2009, 2010","NI"
"4267","Die Räuber","Die Soldaten",1,"2008, 2010, 2011, 2012","HB, HH"
"4268","Die Räuber","Die verlorene Ehre der Katharina Blum",1,"2011, 2012, 2017, 2018","HH"
"4269","Die Räuber","Don Karlos: Infant von Spanien",1,"2006, 2007, 2008, 2011, 2012","HE, HH, NI"
"4270","Die Räuber","Effi Briest",1,"2006, 2007, 2008, 2011, 2012, 2024, 2025, 2026","HE, HH, SH, SN"
"4271","Die Räuber","Einer",1,"2010, 2011, 2012","HH"
"4272","Die Räuber","Emigranten-Monolog",1,"2011, 2012, 2013, 2014","HH"
"4273","Die Räuber","Emilia Galotti",1,"2007, 2009, 2011, 2012, 2019, 2020, 2024, 2025, 2026","HB, HH, SN"
"4274","Die Räuber","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"4275","Die Räuber","Franziska Linkerhand",1,"2009, 2011, 2012","HH"
"4276","Die Räuber","Heimsuchung",1,"2011, 2012, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"4277","Die Räuber","Im Krebsgang",1,"2006, 2007, 2009, 2010, 2011, 2012","HH, SN"
"4278","Die Räuber","Im Kreise gelausen",1,"2011, 2012, 2013, 2014","HH"
"4279","Die Räuber","Iphigenie auf Tauris",1,"2006, 2007, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW"
"4280","Die Räuber","Kabale und Liebe",1,"2007, 2008, 2011, 2012, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"4281","Die Räuber","Katz und Maus",1,"2006, 2011, 2012, 2022","BB, HH, NI"
"4282","Die Räuber","König Ödipus",1,"2011, 2012, 2015, 2016","HH"
"4283","Die Räuber","Man frage nicht",1,"2011, 2012, 2013, 2014","HH"
"4284","Die Räuber","Maria Magdalena",1,"2011, 2012, 2019, 2020","HH"
"4285","Die Räuber","Maria Stuart",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"4286","Die Räuber","Mario und der Zauberer",1,"2006, 2011, 2012, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"4287","Die Räuber","Mathilde Möhring",1,"2006, 2007, 2011, 2012","HH, NI"
"4288","Die Räuber","Mein blaues Klavier",1,"2011, 2012, 2014","HH"
"4289","Die Räuber","Michael Kohlhaas",1,"2007, 2009, 2011, 2012, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"4290","Die Räuber","Penthesilea",1,"2009, 2011, 2012","HH"
"4291","Die Räuber","Prinz Friedrich von Homburg",1,"2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"4292","Die Räuber","Professor Unrat",1,"2008, 2011, 2012","HH"
"4293","Die Räuber","Räuberbande",1,"2011, 2012, 2013, 2014","HH"
"4294","Die Räuber","Schlechte Zeiten für Lyrik",1,"2007, 2011, 2012, 2013, 2014","HH, NI"
"4295","Die Räuber","Tauben im Gras",1,"2009, 2011, 2012, 2013, 2014, 2015","HH, NW"
"4296","Die Räuber","Tod in Venedig",1,"2006, 2011, 2012","HH, SN"
"4297","Die Räuber","Transit",1,"2011, 2012, 2021, 2022","HH"
"4298","Die Räuber","Verbrechen",1,"2011, 2012, 2017, 2018","HH"
"4299","Die Räuber","Vor Sonnenaufgang",1,"2009, 2011, 2012","HH"
"4300","Die Räuber","Vor dem Fest",1,"2011, 2012, 2019, 2020","HH"
"4301","Die Räuber","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"4302","Die Räuber","Ziehende Landschaft",1,"2011, 2012, 2013, 2014","HH"
"4303","Die Soldaten","Die Verwandlung",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, HH, NI, NW, SN"
"4304","Die Soldaten","Die unwürdige Greisin",1,"2008, 2010, 2017, 2018, 2019","HB, HH"
"4305","Die Soldaten","Die verlorene Ehre der Katharina Blum",1,"2008, 2010, 2017, 2018","HB, HH"
"4306","Die Soldaten","Don Karlos: Infant von Spanien",1,"2006, 2007, 2008, 2010, 2011, 2012","HB, HE, HH, NI"
"4307","Die Soldaten","Effi Briest",1,"2006, 2007, 2008, 2010, 2024, 2025, 2026","HB, HE, HH, SH, SN"
"4308","Die Soldaten","Einer",1,"2008, 2010","HB, HH"
"4309","Die Soldaten","Emigranten-Monolog",1,"2008, 2010, 2013, 2014","HB, HH"
"4310","Die Soldaten","Emilia Galotti",2,"2007, 2008, 2009, 2010, 2019, 2020, 2024, 2025, 2026","HB, HH, SN"
"4311","Die Soldaten","Faserland",1,"2008, 2010, 2011, 2013","HB, HH, NI"
"4312","Die Soldaten","Faust I",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"4313","Die Soldaten","Franziska Linkerhand",1,"2008, 2009, 2010","HB, HH"
"4314","Die Soldaten","Heeresbericht",1,"2008, 2009, 2010","HB, HH"
"4315","Die Soldaten","Heimsuchung",2,"2008, 2010, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"4316","Die Soldaten","Herkunft",1,"2008, 2010, 2023, 2024, 2025","HB, HH"
"4317","Die Soldaten","Herr Lehmann",1,"2008, 2010, 2011","HB, HH"
"4318","Die Soldaten","Hikikomori",1,"2008, 2010, 2020, 2021, 2022","HB, HH"
"4319","Die Soldaten","Im Krebsgang",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012","HB, HH, SN"
"4320","Die Soldaten","Im Kreise gelausen",1,"2008, 2010, 2013, 2014","HB, HH"
"4321","Die Soldaten","Im Westen Nichts Neues",1,"2008, 2009, 2010, 2016","HB, HH, NI"
"4322","Die Soldaten","In der Strafkolonie",1,"2008, 2010, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HH, SN"
"4323","Die Soldaten","Iphigenie auf Tauris",2,"2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW"
"4324","Die Soldaten","Jakob der Lügner",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020","HB, HH, SN"
"4325","Die Soldaten","Kabale und Liebe",2,"2007, 2008, 2010, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"4326","Die Soldaten","Katz und Maus",1,"2006, 2008, 2010, 2022","BB, HB, HH, NI"
"4327","Die Soldaten","Kleiner Mann - was nun?",1,"2008, 2010, 2014, 2015, 2016, 2020","HB, HH, NI"
"4328","Die Soldaten","König Ödipus",1,"2008, 2010, 2015, 2016","HB, HH"
"4329","Die Soldaten","Lenz",1,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018","HB, HE, HH, NI"
"4330","Die Soldaten","Leonce und Lena",1,"2008, 2009, 2010, 2024","HB, HH, NI"
"4331","Die Soldaten","Man frage nicht",1,"2008, 2010, 2013, 2014","HB, HH"
"4332","Die Soldaten","Maria Magdalena",1,"2008, 2010, 2019, 2020","HB, HH"
"4333","Die Soldaten","Maria Stuart",2,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"4334","Die Soldaten","Mario und der Zauberer",2,"2006, 2008, 2010, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"4335","Die Soldaten","Masse-Mensch",1,"2008, 2010, 2014, 2015, 2016","HB, HH"
"4336","Die Soldaten","Mathilde Möhring",1,"2006, 2007, 2008, 2010","HB, HH, NI"
"4337","Die Soldaten","Mein blaues Klavier",1,"2008, 2010, 2014","HB, HH"
"4338","Die Soldaten","Meine Emancipation",1,"2008, 2010, 2021, 2022, 2023","HB, HH"
"4339","Die Soldaten","Michael Kohlhaas",2,"2007, 2008, 2009, 2010, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"4340","Die Soldaten","Miss Sara Sampson",1,"2008, 2010, 2024, 2025, 2026","HB, HH"
"4341","Die Soldaten","Nach Mitternacht",1,"2008, 2010, 2026","HB, HH"
"4342","Die Soldaten","Nachts ist es leise in Teheran",1,"2008, 2010, 2023, 2024, 2025","HB, HH"
"4343","Die Soldaten","Penthesilea",1,"2008, 2009, 2010","HB, HH"
"4344","Die Soldaten","Peter Schlemihls wundersame Geschichte",1,"2008, 2010, 2015, 2016, 2017","HB, HH"
"4345","Die Soldaten","Prinz Friedrich von Homburg",1,"2008, 2009, 2010, 2013, 2014, 2015, 2016, 2017, 2018","HB, HE, HH, NW"
"4346","Die Soldaten","Professor Unrat",1,"2008, 2010","HB, HH"
"4347","Die Soldaten","Räuberbande",1,"2008, 2010, 2013, 2014","HB, HH"
"4348","Die Soldaten","Schlechte Zeiten für Lyrik",1,"2007, 2008, 2010, 2013, 2014","HB, HH, NI"
"4349","Die Soldaten","Seeschlacht",1,"2008, 2009, 2010","HB, HH"
"4350","Die Soldaten","Tauben fliegen auf",1,"2008, 2010, 2023, 2024, 2025","HB, HH"
"4351","Die Soldaten","Tauben im Gras",1,"2008, 2009, 2010, 2013, 2014, 2015","HB, HH, NW"
"4352","Die Soldaten","Tod in Venedig",1,"2006, 2008, 2010","HB, HH, SN"
"4353","Die Soldaten","Transit",1,"2008, 2010, 2021, 2022","HB, HH"
"4354","Die Soldaten","Verbrechen",1,"2008, 2010, 2017, 2018","HB, HH"
"4355","Die Soldaten","Von morgens bis mitternachts",1,"2008, 2010, 2014, 2015, 2016","HB, HH"
"4356","Die Soldaten","Vor Sonnenaufgang",1,"2008, 2009, 2010","HB, HH"
"4357","Die Soldaten","Vor dem Fest",1,"2008, 2010, 2019, 2020","HB, HH"
"4358","Die Soldaten","Woyzeck",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"4359","Die Soldaten","Ziehende Landschaft",1,"2008, 2010, 2013, 2014","HB, HH"
"4360","Die Verwandlung","Don Karlos: Infant von Spanien",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, HH, NI, NW, SN"
"4361","Die Verwandlung","Effi Briest",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH, SN"
"4362","Die Verwandlung","Ein Volksfeind",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4363","Die Verwandlung","Ein Wort",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4364","Die Verwandlung","Ein apokalyptisches Fragment",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4365","Die Verwandlung","Emilia Galotti",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2024, 2025, 2026","HB, HE, HH, NI, NW, SN"
"4366","Die Verwandlung","Entdeckung an einer jungen Frau",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4367","Die Verwandlung","Erstes Leid",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4368","Die Verwandlung","Fabian. Die Geschichte eines Moralisten",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4369","Die Verwandlung","Faserland",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4370","Die Verwandlung","Faust I",5,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"4371","Die Verwandlung","Faust II",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4372","Die Verwandlung","Frau Jenny Treibel",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4373","Die Verwandlung","Früh im Wagen",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4374","Die Verwandlung","Gehen, ging, gegangen",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4375","Die Verwandlung","Geschichten aus dem Wiener Wald. Volksstück in drei Teilen",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4376","Die Verwandlung","Halbschatten",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4377","Die Verwandlung","Hamlet",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HB, HE, NI, NW, SN"
"4378","Die Verwandlung","Heeresbericht",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4379","Die Verwandlung","Heimsuchung",5,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"4380","Die Verwandlung","Heldenplatz",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4381","Die Verwandlung","Herkunft",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023, 2024, 2025","HB, HE, NI, NW, SN"
"4382","Die Verwandlung","Herr Lehmann",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4383","Die Verwandlung","Hikikomori",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HB, HE, NI, NW, SN"
"4384","Die Verwandlung","Hiob",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2024, 2025, 2026","HB, HE, NI, NW, SH, SN"
"4385","Die Verwandlung","Homo faber",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","BW, HB, HE, NI, NW, SN"
"4386","Die Verwandlung","Hälfte des Lebens",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4387","Die Verwandlung","Ich fürchte mich so vor der Menschen Wort",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4388","Die Verwandlung","Im Krebsgang",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, HH, NI, NW, SN"
"4389","Die Verwandlung","Im Westen Nichts Neues",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4390","Die Verwandlung","In Stahlgewitter",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4391","Die Verwandlung","In der Strafkolonie",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, NI, NW, SN"
"4392","Die Verwandlung","In seiner frühen Kindheit ein Garten",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, NI, NW, SN"
"4393","Die Verwandlung","Ingrid Babendererde. Reifeprüfung 1953",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4394","Die Verwandlung","Iphigenie auf Tauris",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","BB, BE, HB, HE, HH, NI, NW, SN"
"4395","Die Verwandlung","Irrungen, Wirrungen",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4396","Die Verwandlung","Italienische Reise",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4397","Die Verwandlung","Jakob der Lügner",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4398","Die Verwandlung","Kabale und Liebe",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH, SN"
"4399","Die Verwandlung","Kaspar Hauser Lied",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4400","Die Verwandlung","Katz und Maus",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","BB, HB, HE, HH, NI, NW, SN"
"4401","Die Verwandlung","Kleiner Mann - was nun?",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4402","Die Verwandlung","Landnahme",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, NI, NW, SN"
"4403","Die Verwandlung","Lass rauschen, Lieb, lass rauschen",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4404","Die Verwandlung","Leben des Galilei",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025","BW, HB, HE, NI, NW, SN"
"4405","Die Verwandlung","Lenz",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4406","Die Verwandlung","Leonce und Lena",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2024","HB, HE, NI, NW, SN"
"4407","Die Verwandlung","Linguistik",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4408","Die Verwandlung","Lob des Lernens",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4409","Die Verwandlung","Lob des Zweifels",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4410","Die Verwandlung","Maifest",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4411","Die Verwandlung","Maria Stuart",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, NI, NW, SH, SN"
"4412","Die Verwandlung","Mario und der Zauberer",5,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"4413","Die Verwandlung","Masse-Mensch",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4414","Die Verwandlung","Mathilde Möhring",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, HH, NI, NW, SN"
"4415","Die Verwandlung","Medea",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, NI, NW, SN"
"4416","Die Verwandlung","Medea. Stimmen",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, NI, NW, SN"
"4417","Die Verwandlung","Meine Emancipation",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","HB, HE, NI, NW, SN"
"4418","Die Verwandlung","Mephisto",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4419","Die Verwandlung","Michael Kohlhaas",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, NI, NW, SH, SN"
"4420","Die Verwandlung","Miss Sara Sampson",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2024, 2025, 2026","HB, HE, NI, NW, SN"
"4421","Die Verwandlung","Mondnacht",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4422","Die Verwandlung","Mutterliebe",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4423","Die Verwandlung","Nach Mitternacht",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, NI, NW, SN"
"4424","Die Verwandlung","Nachtcafé",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4425","Die Verwandlung","Nachts ist es leise in Teheran",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023, 2024, 2025","HB, HE, NI, NW, SN"
"4426","Die Verwandlung","Nathan der Weise",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","BB, BE, HB, HE, NI, NW, SL, SN"
"4427","Die Verwandlung","Peter Schlemihls wundersame Geschichte",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4428","Die Verwandlung","Prinz Friedrich von Homburg",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, HH, NI, NW, SN"
"4429","Die Verwandlung","Prometheus",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4430","Die Verwandlung","Römische Elegien",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4431","Die Verwandlung","Schachnovelle",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"4432","Die Verwandlung","Schlechte Zeiten für Lyrik",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, HH, NI, NW, SN"
